Cruise,Event,Net,ID,Species Code,Species Name,SL,W
JR200,226,1,79,PRM,Protomyctophum bolini,33,
JR200,226,1,80,PRM,Protomyctophum bolini,41,
JR200,226,1,81,PRM,Protomyctophum bolini,38,
JR200,226,1,82,PRM,Protomyctophum bolini,39,
JR200,226,1,83,PRM,Protomyctophum bolini,32,
JR200,226,1,84,PRM,Protomyctophum bolini,31,
JR200,226,1,85,PRM,Protomyctophum bolini,34,
JR200,226,1,86,PRM,Protomyctophum bolini,31,
JR200,226,1,87,PRM,Protomyctophum bolini,30,
JR200,226,1,88,PRM,Protomyctophum bolini,35,
JR200,226,1,89,PRM,Protomyctophum bolini,35,
JR200,226,1,90,PRM,Protomyctophum bolini,36,
JR200,226,2,1,GYR,Gymnoscopelus braueri,98,
JR200,226,2,2,GYR,Gymnoscopelus braueri,59,
JR200,226,2,3,GYR,Gymnoscopelus braueri,49,
JR200,226,2,4,GYR,Gymnoscopelus braueri,73,
JR200,226,2,5,GYR,Gymnoscopelus braueri,60,
JR200,226,2,6,GYR,Gymnoscopelus braueri,53,
JR200,226,2,7,GYR,Gymnoscopelus braueri,42,
JR200,226,2,8,GYR,Gymnoscopelus braueri,51,
JR200,226,2,9,GYR,Gymnoscopelus braueri,44,
JR200,226,2,10,GYR,Gymnoscopelus braueri,40,
JR200,226,2,11,GYR,Gymnoscopelus braueri,109,
JR200,226,2,12,GYR,Gymnoscopelus braueri,45,
JR200,226,2,13,GYR,Gymnoscopelus braueri,51,
JR200,226,2,14,GYR,Gymnoscopelus braueri,60,
JR200,226,2,15,GYR,Gymnoscopelus braueri,43,
JR200,226,2,16,GYR,Gymnoscopelus braueri,43,
JR200,226,2,17,GYR,Gymnoscopelus braueri,78,
JR200,226,2,18,GYR,Gymnoscopelus braueri,59,
JR200,226,2,19,GYR,Gymnoscopelus braueri,40,
JR200,226,2,20,GYR,Gymnoscopelus braueri,49,
JR200,226,2,21,GYR,Gymnoscopelus braueri,46,
JR200,226,2,22,GYR,Gymnoscopelus braueri,47,
JR200,226,2,23,GYR,Gymnoscopelus braueri,44,
JR200,226,2,24,GYR,Gymnoscopelus braueri,51,
JR200,226,2,25,GYR,Gymnoscopelus braueri,54,
JR200,226,2,26,GYR,Gymnoscopelus braueri,49,
JR200,226,2,27,GYR,Gymnoscopelus braueri,47,
JR200,226,2,28,GYR,Gymnoscopelus braueri,48,
JR200,226,2,29,GYR,Gymnoscopelus braueri,72,
JR200,226,2,30,GYR,Gymnoscopelus braueri,45,
JR200,226,2,31,GYR,Gymnoscopelus braueri,48,
JR200,226,2,32,GYR,Gymnoscopelus braueri,43,
JR200,226,2,33,GYR,Gymnoscopelus braueri,45,
JR200,226,2,35,PRE,Protomyctophum tenisoni,39,
JR200,226,2,36,PRE,Protomyctophum tenisoni,36,
JR200,226,2,37,PRE,Protomyctophum tenisoni,32,
JR200,226,2,38,PRE,Protomyctophum tenisoni,34,
JR200,226,2,39,PRE,Protomyctophum tenisoni,36,
JR200,226,2,40,PRE,Protomyctophum tenisoni,36,
JR200,226,2,41,PRE,Protomyctophum tenisoni,38,
JR200,226,2,42,PRE,Protomyctophum tenisoni,36,
JR200,226,2,43,PRE,Protomyctophum tenisoni,40,
JR200,226,2,44,PRE,Protomyctophum tenisoni,36,
JR200,226,2,45,PRE,Protomyctophum tenisoni,38,
JR200,226,2,46,PRE,Protomyctophum tenisoni,36,
JR200,226,2,47,SBG,Stomias gracilis,178,
JR200,226,2,48,GYF,Gymnoscopelus fraseri,42,
JR200,226,2,49,GYF,Gymnoscopelus fraseri,45,
JR200,226,2,50,GYF,Gymnoscopelus fraseri,44,
JR200,226,2,51,GYF,Gymnoscopelus fraseri,46,
JR200,226,2,52,GYF,Gymnoscopelus fraseri,44,
JR200,226,2,53,GYF,Gymnoscopelus fraseri,42,
JR200,226,2,54,GYF,Gymnoscopelus fraseri,74,
JR200,226,2,55,ELN,Electrona antarctica,88,
JR200,226,2,56,PRM,Protomyctophum bolini,57,
JR200,226,2,57,PRM,Protomyctophum bolini,46,
JR200,226,2,58,PRM,Protomyctophum bolini,37,
JR200,227,1,1,BEM,Benthalbella macropinna,212,
JR200,227,1,2,BEM,Benthalbella macropinna,152,
JR200,227,1,3,BEM,Benthalbella macropinna,147,
JR200,227,1,4,LAC,Lampanyctus achirus,144,
JR200,227,1,5,LAC,Lampanyctus achirus,116,
JR200,227,1,6,GYB,Gymnoscopelus bolini,178,
JR200,227,1,7,GYR,Gymnoscopelus braueri,103,
JR200,227,1,8,GYR,Gymnoscopelus braueri,118,
JR200,227,1,9,GYR,Gymnoscopelus braueri,81,
JR200,227,1,10,GYR,Gymnoscopelus braueri,45,
JR200,227,1,11,GYR,Gymnoscopelus braueri,54,
JR200,227,1,12,BOA,Borostomias antarcticus,113,
JR200,227,1,13,NOE,Notolepis sp.,81,
JR200,227,1,14,YTX,Cyclothone sp.,30,
JR200,227,1,15,KRA,Krefftichthys anderssoni,21,
JR200,227,1,16,ELN,Electrona antarctica,32,
JR200,227,1,17,ELN,Electrona antarctica,72,
JR200,227,1,18,ELN,Electrona antarctica,57,
JR200,227,2,1,PRM,Protomyctophum bolini,30,
JR200,227,2,2,PRM,Protomyctophum bolini,38,
JR200,227,2,3,PRM,Protomyctophum bolini,32,
JR200,227,2,4,PRM,Protomyctophum bolini,48,
JR200,227,2,5,PRM,Protomyctophum bolini,29,
JR200,227,2,6,PRM,Protomyctophum bolini,35,
JR200,227,2,7,PRM,Protomyctophum bolini,30,
JR200,227,2,8,PRM,Protomyctophum bolini,33,
JR200,227,2,9,PRM,Protomyctophum bolini,31,
JR200,227,2,10,PRM,Protomyctophum bolini,33,
JR200,227,2,11,PRM,Protomyctophum bolini,33,
JR200,227,2,12,PRM,Protomyctophum bolini,39,
JR200,227,2,13,PRM,Protomyctophum bolini,33,
JR200,227,2,14,PRM,Protomyctophum bolini,37,
JR200,227,2,15,PRM,Protomyctophum bolini,28,
JR200,227,2,16,PRM,Protomyctophum bolini,33,
JR200,227,2,17,PRM,Protomyctophum bolini,33,
JR200,227,2,18,PRM,Protomyctophum bolini,34,
JR200,227,2,19,PRM,Protomyctophum bolini,28,
JR200,227,2,20,PRM,Protomyctophum bolini,28,
JR200,227,2,21,PRM,Protomyctophum bolini,42,
JR200,227,2,22,PRM,Protomyctophum bolini,38,
JR200,227,2,23,PRM,Protomyctophum bolini,34,
JR200,227,2,24,PRM,Protomyctophum bolini,29,
JR200,227,2,25,PRM,Protomyctophum bolini,45,
JR200,227,2,26,PRM,Protomyctophum bolini,37,
JR200,227,2,27,PRM,Protomyctophum bolini,39,
JR200,227,2,28,PRM,Protomyctophum bolini,33,
JR200,227,2,29,PRM,Protomyctophum bolini,28,
JR200,227,2,30,PRM,Protomyctophum bolini,32,
JR200,227,2,31,PRM,Protomyctophum bolini,29,
JR200,227,2,32,PRM,Protomyctophum bolini,29,
JR200,227,2,33,PRM,Protomyctophum bolini,31,
JR200,227,2,34,PRM,Protomyctophum bolini,32,
JR200,227,2,35,PRM,Protomyctophum bolini,42,
JR200,227,2,36,PRM,Protomyctophum bolini,42,
JR200,227,2,37,PRM,Protomyctophum bolini,36,
JR200,227,2,38,PRM,Protomyctophum bolini,33,
JR200,227,2,39,PRM,Protomyctophum bolini,31,
JR200,227,2,40,PRM,Protomyctophum bolini,29,
JR200,227,2,41,PRM,Protomyctophum bolini,30,
JR200,227,2,42,PRM,Protomyctophum bolini,38,
JR200,227,2,43,PRM,Protomyctophum bolini,33,
JR200,227,2,44,PRM,Protomyctophum bolini,37,
JR200,227,2,45,PRM,Protomyctophum bolini,39,
JR200,227,2,46,PRM,Protomyctophum bolini,30,
JR200,227,2,47,PRM,Protomyctophum bolini,30,
JR200,227,2,48,PRM,Protomyctophum bolini,35,
JR200,227,2,49,PRM,Protomyctophum bolini,36,
JR200,227,2,50,PRM,Protomyctophum bolini,36,
JR200,227,2,51,PRM,Protomyctophum bolini,31,
JR200,227,2,52,PRM,Protomyctophum bolini,32,
JR200,227,2,53,PRM,Protomyctophum bolini,32,
JR200,227,2,54,PRM,Protomyctophum bolini,31,
JR200,227,2,55,PRM,Protomyctophum bolini,34,
JR200,227,2,56,PRM,Protomyctophum bolini,40,
JR200,227,2,57,PRM,Protomyctophum bolini,31,
JR200,227,2,58,PRM,Protomyctophum bolini,31,
JR200,227,2,59,PRM,Protomyctophum bolini,46,
JR200,227,2,60,PRM,Protomyctophum bolini,31,
JR200,227,2,61,PRM,Protomyctophum bolini,35,
JR200,227,2,62,PRM,Protomyctophum bolini,28,
JR200,227,2,63,PRM,Protomyctophum bolini,34,
JR200,227,2,64,PRM,Protomyctophum bolini,31,
JR200,227,2,65,PRM,Protomyctophum bolini,37,
JR200,227,2,66,PRM,Protomyctophum bolini,33,
JR200,227,2,67,PRM,Protomyctophum bolini,35,
JR200,227,2,68,PRM,Protomyctophum bolini,32,
JR200,227,2,69,PRM,Protomyctophum bolini,34,
JR200,227,2,70,PRM,Protomyctophum bolini,30,
JR200,227,2,71,PRM,Protomyctophum bolini,35,
JR200,227,2,72,PRM,Protomyctophum bolini,32,
JR200,227,2,73,PRM,Protomyctophum bolini,33,
JR200,227,2,74,PRM,Protomyctophum bolini,30,
JR200,227,2,75,PRM,Protomyctophum bolini,24,
JR200,227,2,76,PRM,Protomyctophum bolini,33,
JR200,227,2,77,PRM,Protomyctophum bolini,31,
JR200,227,2,78,PRM,Protomyctophum bolini,30,
JR200,227,2,79,PRM,Protomyctophum bolini,29,
JR200,227,2,80,PRM,Protomyctophum bolini,31,
JR200,227,2,81,PRM,Protomyctophum bolini,32,
JR200,227,2,82,GYR,Gymnoscopelus braueri,123,
JR200,227,2,83,GYR,Gymnoscopelus braueri,45,
JR200,227,2,84,GYR,Gymnoscopelus braueri,64,
JR200,227,2,85,GYR,Gymnoscopelus braueri,46,
JR200,227,2,86,ELS,Electrona subaspera,91,
JR200,227,2,87,PRA,Protomyctophum andriashevi,34,
JR200,227,2,88,PRA,Protomyctophum andriashevi,39,
JR200,227,2,89,NOE,Notolepis sp.,47,
JR200,227,2,90,NOE,Notolepis sp.,43,
JR200,235,1,1,PRM,Protomyctophum bolini,44,
JR200,235,1,2,PRM,Protomyctophum bolini,46,
JR200,235,1,3,PRM,Protomyctophum bolini,39,
JR200,235,1,4,PRM,Protomyctophum bolini,54,
JR200,235,1,5,PRM,Protomyctophum bolini,40,
JR200,235,1,6,PRM,Protomyctophum bolini,35,
JR200,235,1,7,PRM,Protomyctophum bolini,40,
JR200,235,1,8,PRM,Protomyctophum bolini,44,
JR200,235,1,9,PRM,Protomyctophum bolini,38,
JR200,235,1,10,PRM,Protomyctophum bolini,36,
JR200,235,1,11,PRM,Protomyctophum bolini,37,
JR200,235,1,12,PRM,Protomyctophum bolini,38,
JR200,235,1,13,PRM,Protomyctophum bolini,35,
JR200,235,1,14,PRM,Protomyctophum bolini,57,
JR200,235,1,15,PRM,Protomyctophum bolini,41,
JR200,235,1,16,PRM,Protomyctophum bolini,60,
JR200,235,1,17,PRM,Protomyctophum bolini,50,
JR200,235,1,18,PRM,Protomyctophum bolini,39,
JR200,235,1,19,PRM,Protomyctophum bolini,38,
JR200,235,1,20,PRM,Protomyctophum bolini,52,
JR200,235,1,21,PRM,Protomyctophum bolini,54,
JR200,235,1,22,PRM,Protomyctophum bolini,43,
JR200,235,1,23,PRM,Protomyctophum bolini,36,
JR200,235,1,24,KRA,Krefftichthys anderssoni,22,
JR200,235,1,25,KRA,Krefftichthys anderssoni,19,
JR200,235,1,26,KRA,Krefftichthys anderssoni,24,
JR200,235,1,27,KRA,Krefftichthys anderssoni,19,
JR200,235,1,28,KRA,Krefftichthys anderssoni,22,
JR200,235,1,29,BAX,Bathylagus sp.,115,
JR200,235,1,30,BAX,Bathylagus sp.,113,
JR200,235,1,31,BAX,Bathylagus sp.,41,
JR200,235,1,32,NOE,Notolepis sp.,63,
JR200,235,1,33,NOE,Notolepis sp.,40,
JR200,235,1,34,ELC,Electrona carlsbergi,76,
JR200,235,1,35,ELC,Electrona carlsbergi,76,
JR200,235,1,36,ELN,Electrona antarctica,101,
JR200,235,1,37,ELN,Electrona antarctica,103,
JR200,235,1,38,ELN,Electrona antarctica,76,
JR200,235,1,39,ELN,Electrona antarctica,51,
JR200,235,1,40,ELN,Electrona antarctica,60,
JR200,235,1,41,GYN,Gymnoscopelus nicholsi,126,
JR200,235,1,42,GYF,Gymnoscopelus fraseri,71,
JR200,235,1,43,GYF,Gymnoscopelus fraseri,77,
JR200,235,1,44,GYF,Gymnoscopelus fraseri,75,
JR200,235,1,45,GYF,Gymnoscopelus fraseri,69,
JR200,235,1,46,GYF,Gymnoscopelus fraseri,67,
JR200,235,1,47,GYR,Gymnoscopelus braueri,97,
JR200,235,1,48,GYR,Gymnoscopelus braueri,70,
JR200,235,1,49,GYR,Gymnoscopelus braueri,117,
JR200,235,1,50,GYR,Gymnoscopelus braueri,73,
JR200,235,1,51,GYR,Gymnoscopelus braueri,57,
JR200,235,1,52,GYR,Gymnoscopelus braueri,100,
JR200,235,1,53,GYR,Gymnoscopelus braueri,107,
JR200,235,1,54,GYR,Gymnoscopelus braueri,113,
JR200,235,1,55,GYR,Gymnoscopelus braueri,114,
JR200,235,1,56,GYR,Gymnoscopelus braueri,108,
JR200,235,1,57,GYR,Gymnoscopelus braueri,100,
JR200,235,1,58,GYR,Gymnoscopelus braueri,100,
JR200,235,2,1,PRE,Protomyctophum tenisoni,39,
JR200,235,2,2,PRE,Protomyctophum tenisoni,41,
JR200,235,2,3,PRE,Protomyctophum tenisoni,42,
JR200,235,2,4,PRE,Protomyctophum tenisoni,40,
JR200,235,2,5,PRE,Protomyctophum tenisoni,38,
JR200,235,2,6,PRE,Protomyctophum tenisoni,40,
JR200,235,2,7,PRE,Protomyctophum tenisoni,41,
JR200,235,2,8,PRE,Protomyctophum tenisoni,42,
JR200,235,2,9,PRE,Protomyctophum tenisoni,40,
JR200,235,2,10,PRE,Protomyctophum tenisoni,42,
JR200,235,2,11,PRE,Protomyctophum tenisoni,38,
JR200,235,2,12,PRE,Protomyctophum tenisoni,37,
JR200,235,2,13,PRE,Protomyctophum tenisoni,38,
JR200,235,2,14,PRE,Protomyctophum tenisoni,42,
JR200,235,2,15,PRE,Protomyctophum tenisoni,40,
JR200,235,2,16,PRE,Protomyctophum tenisoni,39,
JR200,235,2,17,PRE,Protomyctophum tenisoni,39,
JR200,235,2,18,PRE,Protomyctophum tenisoni,39,
JR200,235,2,19,PRE,Protomyctophum tenisoni,43,
JR200,235,2,20,PRE,Protomyctophum tenisoni,44,
JR200,235,2,24,PRE,Protomyctophum tenisoni,42,
JR200,235,2,25,PRE,Protomyctophum tenisoni,40,
JR200,235,2,26,PRE,Protomyctophum tenisoni,42,
JR200,235,2,27,PRE,Protomyctophum tenisoni,40,
JR200,235,2,28,PRE,Protomyctophum tenisoni,43,
JR200,235,2,29,PRE,Protomyctophum tenisoni,40,
JR200,235,2,30,PRE,Protomyctophum tenisoni,42,
JR200,235,2,31,PRE,Protomyctophum tenisoni,39,
JR200,235,2,32,MOX,Muraenolepis sp.,44,
JR200,235,2,33,PRM,Protomyctophum bolini,34,
JR200,235,2,34,PRM,Protomyctophum bolini,49,
JR200,235,2,35,PRM,Protomyctophum bolini,55,
JR200,235,2,36,PRM,Protomyctophum bolini,54,
JR200,235,2,37,PRM,Protomyctophum bolini,52,
JR200,235,2,38,GYR,Gymnoscopelus braueri,112,
JR200,235,2,39,GYR,Gymnoscopelus braueri,63,
JR200,235,2,40,GYR,Gymnoscopelus braueri,80,
JR200,235,2,41,GYR,Gymnoscopelus braueri,65,
JR200,235,2,42,GYR,Gymnoscopelus braueri,75,
JR200,235,2,43,GYR,Gymnoscopelus braueri,78,
JR200,235,2,44,GYR,Gymnoscopelus braueri,77,
JR200,235,2,45,GYR,Gymnoscopelus braueri,71,
JR200,235,2,46,GYR,Gymnoscopelus braueri,74,
JR200,235,2,47,GYR,Gymnoscopelus braueri,65,
JR200,235,2,48,GYR,Gymnoscopelus braueri,50,
JR200,235,2,49,GYR,Gymnoscopelus braueri,52,
JR200,235,2,50,GYR,Gymnoscopelus braueri,39,
JR200,235,2,51,GYR,Gymnoscopelus braueri,46,
JR200,235,2,52,GYR,Gymnoscopelus braueri,49,
JR200,235,2,53,GYR,Gymnoscopelus braueri,49,
JR200,235,2,54,GYR,Gymnoscopelus braueri,52,
JR200,235,2,55,ELN,Electrona antarctica,47,
JR200,235,2,56,ELN,Electrona antarctica,47,
JR200,235,2,57,ELN,Electrona antarctica,45,
JR200,235,2,58,ELN,Electrona antarctica,37,
JR200,235,2,59,GYF,Gymnoscopelus fraseri,80,
JR200,235,2,60,GYF,Gymnoscopelus fraseri,76,
JR200,235,2,61,GYF,Gymnoscopelus fraseri,69,
JR200,235,2,62,GYF,Gymnoscopelus fraseri,65,
JR200,235,2,63,KRA,Krefftichthys anderssoni,17,
JR200,235,2,64,KRA,Krefftichthys anderssoni,21,
JR200,235,2,65,KRA,Krefftichthys anderssoni,17,
JR200,235,2,66,KRA,Krefftichthys anderssoni,20,
JR200,235,2,67,KRA,Krefftichthys anderssoni,21,
JR200,235,2,68,KRA,Krefftichthys anderssoni,18,
JR200,235,2,69,KRA,Krefftichthys anderssoni,21,
JR200,235,2,71,KRA,Krefftichthys anderssoni,20,
JR200,235,2,72,KRA,Krefftichthys anderssoni,22,
JR200,236,1,1,ELN,Electrona antarctica,75,
JR200,236,1,2,ELN,Electrona antarctica,83,
JR200,236,1,3,ELN,Electrona antarctica,66,
JR200,236,1,4,ELN,Electrona antarctica,84,
JR200,236,1,5,BAX,Bathylagus sp.,74,
JR200,236,1,6,BAX,Bathylagus sp.,54,
JR200,236,1,7,BAX,Bathylagus sp.,55,
JR200,236,1,8,BAX,Bathylagus sp.,66,
JR200,236,1,9,MNI,Cynomacrurus piriei,79,
JR200,236,1,10,NOE,Notolepis sp.,64,
JR200,236,1,11,GYR,Gymnoscopelus braueri,65,
JR200,236,1,12,GYR,Gymnoscopelus braueri,44,
JR200,236,1,13,KRA,Krefftichthys anderssoni,48,
JR200,236,1,14,KRA,Krefftichthys anderssoni,42,
JR200,236,1,15,KRA,Krefftichthys anderssoni,41,
JR200,236,1,16,KRA,Krefftichthys anderssoni,39,
JR200,236,1,17,KRA,Krefftichthys anderssoni,48,
JR200,236,1,18,KRA,Krefftichthys anderssoni,47,
JR200,236,1,19,KRA,Krefftichthys anderssoni,43,
JR200,236,1,20,KRA,Krefftichthys anderssoni,42,
JR200,236,1,21,KRA,Krefftichthys anderssoni,48,
JR200,236,1,22,KRA,Krefftichthys anderssoni,43,
JR200,236,1,23,KRA,Krefftichthys anderssoni,45,
JR200,236,1,24,KRA,Krefftichthys anderssoni,41,
JR200,236,1,25,KRA,Krefftichthys anderssoni,63,
JR200,236,1,26,KRA,Krefftichthys anderssoni,43,
JR200,236,1,27,KRA,Krefftichthys anderssoni,71,
JR200,236,1,28,KRA,Krefftichthys anderssoni,44,
JR200,236,1,29,KRA,Krefftichthys anderssoni,44,
JR200,236,1,30,KRA,Krefftichthys anderssoni,43,
JR200,236,1,31,KRA,Krefftichthys anderssoni,17,
JR200,236,1,32,YTX,Cyclothone sp.,38,
JR200,236,1,33,YTX,Cyclothone sp.,43,
JR200,236,1,34,YTX,Cyclothone sp.,48,
JR200,236,1,35,YTX,Cyclothone sp.,39,
JR200,236,1,36,YTX,Cyclothone sp.,53,
JR200,236,1,37,YTX,Cyclothone sp.,44,
JR200,236,1,38,YTX,Cyclothone sp.,44,
JR200,236,1,39,YTX,Cyclothone sp.,45,
JR200,236,1,40,YTX,Cyclothone sp.,57,
JR200,236,1,41,YTX,Cyclothone sp.,62,
JR200,236,1,42,YTX,Cyclothone sp.,52,
JR200,236,1,43,YTX,Cyclothone sp.,39,
JR200,236,1,44,YTX,Cyclothone sp.,54,
JR200,236,2,1,BOA,Borostomias antarcticus,171,
JR200,236,2,2,BOA,Borostomias antarcticus,152,
JR200,236,2,3,LAC,Lampanyctus achirus,142,
JR200,236,2,4,LAC,Lampanyctus achirus,117,
JR200,236,2,5,LAC,Lampanyctus achirus,122,
JR200,236,2,6,LAC,Lampanyctus achirus,139,
JR200,236,2,7,LAC,Lampanyctus achirus,128,
JR200,236,2,8,BEM,Benthalbella macropinna,142,
JR200,236,2,9,BAX,Bathylagus sp.,114,
JR200,236,2,10,BAX,Bathylagus sp.,98,
JR200,236,2,11,BAX,Bathylagus sp.,133,
JR200,236,2,12,BAX,Bathylagus sp.,96,
JR200,236,2,13,BAX,Bathylagus sp.,105,
JR200,236,2,14,BAX,Bathylagus sp.,103,
JR200,236,2,15,BAX,Bathylagus sp.,70,
JR200,236,2,16,BAX,Bathylagus sp.,129,
JR200,236,2,17,BAX,Bathylagus sp.,120,
JR200,236,2,18,BAX,Bathylagus sp.,104,
JR200,236,2,19,BAX,Bathylagus sp.,119,
JR200,236,2,20,BAX,Bathylagus sp.,45,
JR200,236,2,21,BAX,Bathylagus sp.,132,
JR200,236,2,22,BAX,Bathylagus sp.,45,
JR200,236,2,23,BAX,Bathylagus sp.,50,
JR200,236,2,24,NOE,Notolepis sp.,81,
JR200,236,2,25,NOE,Notolepis sp.,77,
JR200,236,2,26,YTX,Cyclothone sp.,33,
JR200,236,2,27,YTX,Cyclothone sp.,30,
JR200,236,2,28,YTX,Cyclothone sp.,43,
JR200,236,2,29,YTX,Cyclothone sp.,44,
JR200,236,2,30,YTX,Cyclothone sp.,46,
JR200,236,2,31,YTX,Cyclothone sp.,43,
JR200,236,2,32,YTX,Cyclothone sp.,35,
JR200,236,2,33,YTX,Cyclothone sp.,42,
JR200,236,2,34,YTX,Cyclothone sp.,44,
JR200,236,2,35,YTX,Cyclothone sp.,36,
JR200,236,2,36,YTX,Cyclothone sp.,43,
JR200,236,2,37,YTX,Cyclothone sp.,41,
JR200,236,2,38,YTX,Cyclothone sp.,41,
JR200,236,2,39,YTX,Cyclothone sp.,41,
JR200,236,2,40,YTX,Cyclothone sp.,36,
JR200,236,2,41,YTX,Cyclothone sp.,39,
JR200,236,2,42,YTX,Cyclothone sp.,37,
JR200,236,2,43,YTX,Cyclothone sp.,40,
JR200,236,2,44,YTX,Cyclothone sp.,43,
JR200,236,2,45,YTX,Cyclothone sp.,39,
JR200,236,2,46,YTX,Cyclothone sp.,40,
JR200,236,2,47,GYR,Gymnoscopelus braueri,50,
JR200,236,2,48,GYR,Gymnoscopelus braueri,96,
JR200,236,2,49,GYF,Gymnoscopelus fraseri,81,
JR200,236,2,50,KRA,Krefftichthys anderssoni,57,
JR200,236,2,51,KRA,Krefftichthys anderssoni,57,
JR200,236,2,52,KRA,Krefftichthys anderssoni,44,
JR200,236,2,53,KRA,Krefftichthys anderssoni,45,
JR200,236,2,54,KRA,Krefftichthys anderssoni,46,
JR200,236,2,55,KRA,Krefftichthys anderssoni,41,
JR200,236,2,56,KRA,Krefftichthys anderssoni,22,
JR200,236,2,57,KRA,Krefftichthys anderssoni,25,
JR200,236,2,58,KRA,Krefftichthys anderssoni,21,
JR200,236,2,59,KRA,Krefftichthys anderssoni,38,
JR200,236,2,60,KRA,Krefftichthys anderssoni,38,
JR200,236,2,61,KRA,Krefftichthys anderssoni,48,
JR200,236,2,62,KRA,Krefftichthys anderssoni,45,
JR200,236,2,63,KRA,Krefftichthys anderssoni,41,
JR200,236,2,64,KRA,Krefftichthys anderssoni,47,
JR200,236,2,65,KRA,Krefftichthys anderssoni,42,
JR200,236,2,66,KRA,Krefftichthys anderssoni,45,
JR200,236,2,67,KRA,Krefftichthys anderssoni,46,
JR200,236,2,68,KRA,Krefftichthys anderssoni,45,
JR200,236,2,69,KRA,Krefftichthys anderssoni,42,
JR200,236,2,70,KRA,Krefftichthys anderssoni,22,
JR200,236,2,71,KRA,Krefftichthys anderssoni,45,
JR200,236,2,73,KRA,Krefftichthys anderssoni,27,
JR200,236,2,74,KRA,Krefftichthys anderssoni,36,
JR200,236,2,75,KRA,Krefftichthys anderssoni,39,
JR200,236,2,76,KRA,Krefftichthys anderssoni,25,
JR200,236,2,77,KRA,Krefftichthys anderssoni,65,
JR200,236,2,78,ELN,Electrona antarctica,85,
JR200,236,2,79,ELN,Electrona antarctica,24,
JR200,236,2,80,ELN,Electrona antarctica,53,
JR200,236,2,81,ELN,Electrona antarctica,93,
JR200,236,2,82,ELN,Electrona antarctica,83,
JR200,236,2,83,ELN,Electrona antarctica,90,
JR200,236,2,84,ELN,Electrona antarctica,86,
JR200,236,2,85,ELN,Electrona antarctica,101,
JR200,236,2,86,ELN,Electrona antarctica,60,
JR200,236,2,87,ELN,Electrona antarctica,66,
JR200,236,2,88,ELN,Electrona antarctica,96,
JR200,236,2,89,ELN,Electrona antarctica,94,
JR200,236,2,90,ELN,Electrona antarctica,86,
JR200,236,2,91,ELN,Electrona antarctica,68,
JR200,237,1,1,BAX,Bathylagus sp.,46,
JR200,237,1,2,BAX,Bathylagus sp.,46,
JR200,237,1,3,BAX,Bathylagus sp.,46,
JR200,237,1,4,BAX,Bathylagus sp.,132,
JR200,237,1,5,BAX,Bathylagus sp.,133,
JR200,237,1,6,BAX,Bathylagus sp.,132,
JR200,237,1,7,BAX,Bathylagus sp.,77,
JR200,237,1,8,BAX,Bathylagus sp.,123,
JR200,237,1,9,BAX,Bathylagus sp.,119,
JR200,237,1,10,BAX,Bathylagus sp.,87,
JR200,237,1,11,BAX,Bathylagus sp.,136,
JR200,237,1,12,LAC,Lampanyctus achirus,151,
JR200,237,1,13,LAC,Lampanyctus achirus,124,
JR200,237,1,14,LAC,Lampanyctus achirus,128,
JR200,237,1,15,ELN,Electrona antarctica,84,
JR200,237,1,16,ELN,Electrona antarctica,93,
JR200,237,1,17,ELN,Electrona antarctica,97,
JR200,237,1,18,ELN,Electrona antarctica,83,
JR200,237,1,19,ELN,Electrona antarctica,44,
JR200,237,1,20,GYR,Gymnoscopelus braueri,37,
JR200,237,1,21,KRA,Krefftichthys anderssoni,18,
JR200,237,1,22,KRA,Krefftichthys anderssoni,20,
JR200,237,1,23,KRA,Krefftichthys anderssoni,50,
JR200,237,1,24,KRA,Krefftichthys anderssoni,37,
JR200,237,1,25,KRA,Krefftichthys anderssoni,41,
JR200,237,1,26,KRA,Krefftichthys anderssoni,46,
JR200,237,1,27,KRA,Krefftichthys anderssoni,20,
JR200,237,1,28,YTX,Cyclothone sp.,43,
JR200,237,1,29,YTX,Cyclothone sp.,46,
JR200,237,1,30,YTX,Cyclothone sp.,44,
JR200,237,1,31,YTX,Cyclothone sp.,45,
JR200,237,1,32,YTX,Cyclothone sp.,45,
JR200,237,1,33,YTX,Cyclothone sp.,40,
JR200,237,1,34,YTX,Cyclothone sp.,35,
JR200,237,2,1,ELN,Electrona antarctica,100,
JR200,237,2,2,KRA,Krefftichthys anderssoni,46,
JR200,237,2,3,KRA,Krefftichthys anderssoni,17,
JR200,237,2,4,KRA,Krefftichthys anderssoni,18,
JR200,237,2,5,KRA,Krefftichthys anderssoni,19,
JR200,237,2,6,KRA,Krefftichthys anderssoni,16,
JR200,237,2,7,KRA,Krefftichthys anderssoni,19,
JR200,237,2,8,KRA,Krefftichthys anderssoni,24,
JR200,237,2,9,GYR,Gymnoscopelus braueri,50,
JR200,237,2,10,GYR,Gymnoscopelus braueri,81,
JR200,237,2,11,GYR,Gymnoscopelus braueri,62,
JR200,237,2,12,GYR,Gymnoscopelus braueri,98,
JR200,237,2,13,GYR,Gymnoscopelus braueri,73,
JR200,237,2,14,GYR,Gymnoscopelus braueri,120,
JR200,237,2,15,GYR,Gymnoscopelus braueri,62,
JR200,237,2,16,GYR,Gymnoscopelus braueri,68,
JR200,237,2,17,GYR,Gymnoscopelus braueri,112,
